title,viewCount,publishedAt,duration
確定申告終わった！洗濯物飛んでった！？酒盛りじゃぁああ！！！【柚原いづみ / あにまーれ】,3180,2021-03-05T14:17:09Z,PT1H2M40S
【ウマ娘 プリティーダービー】初ウマ娘！カピバラ大爆走！？【柚原いづみ / あにまーれ】,9743,2021-03-03T14:55:00Z,PT1H24M21S
【AmongUs / 宇宙人狼】#異色あもあす 女だらけの騙し合い！？【柚原いづみ / あにまーれ】,8612,2021-03-02T13:52:11Z,PT1H39M13S
【マリオカート８デラックス】#王様マリカ 生首通りまぁあああああす！！！【柚原いづみ / あにまーれ】,11400,2021-03-01T14:35:11Z,PT1H24M5S
【速報】タカラトミーさんから連絡きたぁああ！！！【柚原いづみ / あにまーれ】,12733,2021-03-01T12:03:30Z,PT58M18S
【Stardew Valley】開墾から！？#まらいく 村が始動！【伊東ライフ / 兎鞠まり / 風見くく / 柚原いづみ】,47879,2021-02-28T15:17:30Z,PT1H55M40S
【ロックマンエグゼ6】#3 電脳世界に悪霊！？サーカスマンを蹴散らせ！【柚原いづみ / あにまーれ】,6196,2021-02-27T19:30:42Z,PT4H10M13S
あまりにも敗北を知りすぎてギャン泣きするカピバラ【柚原いづみ / あにまーれ】,6905,2021-02-27T13:09:13Z,PT1H35S
【切り抜き/炎上】1周年&2.0お披露目でサムネ詐欺疑惑！？【柚原いづみ / あにまーれ】,4617,2021-02-27T10:00:15Z,PT8M19S
【ゲリラ】ダイパリメイク決定！？ベイブレード発売日！【柚原いづみ / あにまーれ】,3986,2021-02-27T00:06:50Z,PT47M27S
【小料理いづみ屋】今週もおつかれさま！一杯いかが？【柚原いづみ / あにまーれ】,3453,2021-02-26T12:15:04Z,PT59M37S
【ロックマンエグゼ6】#2 水族館で大暴れ！？いざシーサイドタウンへ！【柚原いづみ / あにまーれ】,5407,2021-02-25T14:17:33Z,PT2H53M38S
【ロックマンエグゼ6】#1 シリーズ完結作！電脳獣ファルザーに挑むカピバラ【柚原いづみ / あにまーれ】,9880,2021-02-24T16:36:37Z,PT3H21M32S
【ゲリラ】2.0でお喋りしませんか？【柚原いづみ / あにまーれ】,6196,2021-02-23T13:09:23Z,PT1H21S
【#いづくく1周年​】地獄配信！？初心に戻って初配信振返り【風見くく / 柚原いづみ / あにまーれ】,13983,2021-02-22T14:14:12Z,PT1H2M56S
【#柚原いづみ2】揺れる！？2.0お披露目！【柚原いづみ / あにまーれ】,13288,2021-02-22T12:04:58Z,PT30M36S
【#いづくく1周年】重大発表も！？1周年カウントダウン！【風見くく / 柚原いづみ / あにまーれ】,12618,2021-02-21T15:35:56Z,PT59M35S
露骨な新人いびりをはじめる柚原いづみ【柚原いづみ / あにまーれ】,20449,2021-02-20T10:00:19Z,PT8M37S
【#ななし探索​】それいけ経験値！エンチャントでつよつよ装備に！【島村シャルロット / 龍ヶ崎リン / 白宮みみ / 柚原いづみ】,5166,2021-02-19T14:07:59Z,PT1H52M24S
【Minecraft】金銀財宝ざっくざく！？あたらしい採掘所づくり！【柚原いづみ / あにまーれ】,3773,2021-02-18T15:23:15Z,PT1H8M13S
めっちゃアイドル【柚原いづみ / あにまーれ】,6935,2021-02-17T14:04:44Z,PT55M49S
あっぷっPUI！てもて【柚原いづみ / あにまーれ】,5168,2021-02-16T15:47:16Z,PT11S
マイモルカーでPUI PUIしたかった･･･【柚原いづみ / あにまーれ】,5329,2021-02-16T15:39:47Z,PT14S
ポジティブすぎて気づかへんかったけど･･【柚原いづみ / あにまーれ】,5603,2021-02-16T14:14:09Z,PT1H3M43S
【#子いづみチョコ選手権】立場逆転！？バレンタインチョコ選手権！【柚原いづみ / あにまーれ】,7163,2021-02-14T16:03:05Z,PT2H47M10S
【切り抜き/炎上/事故】Vtuberの自作RPGがクソゲーすぎて30分でサービス終了！？【柚原いづみ / あにまーれ】,7469,2021-02-13T10:00:16Z,PT8M45S
ついにお引越し！？期待と不安･･【柚原いづみ / あにまーれ】,4770,2021-02-12T14:27:26Z,PT1H7M12S
【Minecraft】深夜にパンプキンパイ大量生産して食す！！！【柚原いづみ / あにまーれ】,5502,2021-02-11T18:03:17Z,PT32M48S
あにまーれ最強決定戦ありがとうございました！【柚原いづみ / あにまーれ】,6803,2021-02-11T08:58:38Z,PT52M47S
【#夜更かしAPEX】ヒミツの夜会においで♡【周防パトラ / 風見くく / 柚原いづみ】,4522,2021-02-10T17:09:34Z,PT2H48M57S
【#マイモルカー対決】うちの子一番！羊毛フェルトでマイモルカー対決！【因幡はねる / 兎鞠まり / 柚原いづみ】,22903,2021-02-10T12:27:06Z,PT1H9M27S
